"id","session_id","rating","code_snapshot","created_at","voice_name","voice_type"
"28","e30f910a-f4ea-482e-aa9d-a028d60cae45","1","setcps(0.5125)
$kick: s(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""orange"")._scope()
$bass: note(""D8 E4 D2 D4 ~ D2 D2 ~"").sound(""square"").lpf(sine.range(200,800).slow(8)).gain(0.5).sometimesBy(0.4, x => x.fast(2)).color(""cyan"")._pianoroll()
$hat: s(""hh:2"").beat(""1,4,5,12"",16).bank(""RolandTR909"").gain(0.3).hpf(5000).lpf(sine.range(3000, 8000).slow(6)).degradeBy(0.1).pan(sine.range(0.4, 0.6).slow(4)).color(""lime"")._spiral()
$chord: chord(""D3m9"").beat(""0,8"",16).sound(""supersaw"").attack(0.01).release(0.3).lpf(sine.range(400, 1500).slow(8)).gain(0.3).room(0.3).degradeBy(0.2).delay(0.2).delaytime(0.25).color(""gold"")._pianoroll()
$clap: s(""cp"").beat(""4,12"",16).bank(""RolandTR909"").gain(0.4).room(0.3).lpf(sine.range(1000, 3000).slow(8)).color(""steelblue"")._spectrum()
$perc: note(""C6"").sound(""sine"").attack(0.01).release(0.1).hpf(8000).gain(0.1).degradeBy(0.7).pan(sine.range(0,1).slow(3)).lpf(sine.range(2000, 6000).slow(4)).color(""orchid"")._scope()","2026-02-28 20:53:23.012915+00",,
"29","e30f910a-f4ea-482e-aa9d-a028d60cae45","2","setcps(0.5125)
$kick: s(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.2, 0.8).slow(6)).color(""orange"")._scope()
$bass: note(""D8 E4 D2 D4 ~ D2 D2 ~"").sound(""square"").lpf(sine.range(200,800).slow(8)).gain(0.5).sometimesBy(0.4, x => x.fast(2)).color(""cyan"")._pianoroll()","2026-02-28 20:54:00.496195+00",,
"30","7026a26e-1e34-486e-bbb2-c4c4a0878a00","4","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()","2026-02-28 23:53:01.69167+00",,
"31","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()
$piano: chord(""<Cm Cm Ebmaj Bbmaj>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")","2026-02-28 23:54:34.167422+00",,
"32","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()
$piano: chord(""<Cm Cm Ebmaj Bbmaj>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")","2026-02-28 23:54:52.423829+00","kick","drum"
"33","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()
$piano: chord(""<Cm Cm Ebmaj Bbmaj>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")","2026-02-28 23:54:53.804574+00","bass","bass"
"34","7026a26e-1e34-486e-bbb2-c4c4a0878a00","1","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()
$piano: chord(""<Cm Cm Ebmaj Bbmaj>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")","2026-02-28 23:54:58.338888+00","piano","synth"
"35","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()
$piano: chord(""<Cm Cm Ebmaj Bbmaj>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")","2026-02-28 23:55:01.394416+00",,
"36","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")._pianoroll()","2026-02-28 23:55:22.081325+00","piano",
"37","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:06.980355+00",,
"38","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:09.640047+00","bass","bass"
"39","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:12.593956+00","piano","synth"
"40","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:13.746717+00","bass","bass"
"41","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:19.13417+00","bass","bass"
"42","7026a26e-1e34-486e-bbb2-c4c4a0878a00","4","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).color(""blue"")
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()","2026-02-28 23:56:34.96811+00",,
"43","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).color(""yellow"")","2026-02-28 23:57:34.856266+00","hat","drum"
"44","7026a26e-1e34-486e-bbb2-c4c4a0878a00","4","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).color(""yellow"")","2026-02-28 23:57:42.69179+00",,
"45","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-02-28 23:58:21.427007+00","kick","drum"
"46","7026a26e-1e34-486e-bbb2-c4c4a0878a00","1","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).pan(sine.range(0.3, 0.7).slow(4)).color(""yellow"")","2026-02-28 23:58:32.988274+00","hat","drum"
"47","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""oh"").beat(""6,14"",16).bank(""RolandTR909"").gain(0.2).hpf(4000).color(""yellow"")","2026-02-28 23:58:46.474568+00","hat","drum"
"48","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""oh"").beat(""6,14"",16).bank(""RolandTR909"").gain(0.2).hpf(4000).color(""yellow"")","2026-02-28 23:58:47.94243+00",,
"49","7026a26e-1e34-486e-bbb2-c4c4a0878a00","1","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""oh"").beat(""6,14"",16).bank(""RolandTR909"").gain(0.2).hpf(4000).color(""yellow"")","2026-02-28 23:58:58.699354+00","hat","drum"
"50","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).color(""yellow"")","2026-02-28 23:59:09.371319+00","hat","drum"
"51","7026a26e-1e34-486e-bbb2-c4c4a0878a00","1","setcps(122/60/4)
$kick: sound(""bd:3"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(sine.range(2000, 4000).slow(4)).pan(sine.range(0.3, 0.7).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).color(""yellow"")","2026-02-28 23:59:29.683433+00","kick","drum"
"52","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""blue"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).color(""yellow"")","2026-02-28 23:59:50.603871+00","kick","drum"
"53","7026a26e-1e34-486e-bbb2-c4c4a0878a00","4","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).pan(sine.range(0.4, 0.6).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""purple"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-03-01 00:01:16.395744+00",,
"54","7026a26e-1e34-486e-bbb2-c4c4a0878a00","5","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).pan(sine.range(0.4, 0.6).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""purple"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-03-01 00:01:41.079161+00","piano","synth"
"55","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).pan(sine.range(0.4, 0.6).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""purple"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-03-01 00:01:42.079839+00","bass","bass"
"56","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).pan(sine.range(0.4, 0.6).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""purple"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-03-01 00:01:42.433701+00","kick","drum"
"57","7026a26e-1e34-486e-bbb2-c4c4a0878a00","3","setcps(122/60/4)
$kick: sound(""bd:1"").beat(""0,4,8,12"",16).bank(""RolandTR909"").gain(0.7).lpf(3000).pan(sine.range(0.4, 0.6).slow(8)).color(""red"")
$bass: note(""C2 C2 C2 C2 ~ C2 C2 ~"").sound(""square"").lpf(sine.range(200, 800).slow(8)).gain(0.4).room(0.3).pan(sine.range(0.4, 0.6).slow(6)).color(""purple"")._pianoroll()
$piano: chord(""<Cm Fm Gm Cm>"").voicing().sound(""piano"").lpf(800).gain(0.2).room(0.2).color(""green"")._pianoroll()
$hat: sound(""hh:2"").beat(""2,6,10,14"",16).bank(""RolandTR909"").gain(0.25).hpf(5000).degradeBy(0.1).color(""yellow"")","2026-03-01 00:01:42.920878+00","hat","drum"
"58","07b3d70e-7161-45d1-860b-d33923c90c75","3","setcps(0.35)
$keys: chord(""<Dmaj7 A7 Bm7 Gmaj7>"").voicing().sound(""sawtooth"").lpf(1100).room(0.5).gain(0.38)._pianoroll().color(""orchid"")
$bass: note(""<D2 D2 ~ D2 A2 A2 ~ A2 B2 B2 ~ B2 G2 G2 ~ G2>"").sound(""triangle"").lpf(400).gain(0.45).color(""lightgreen"")
$kick: sound(""bd:1"").beat(""0,6,10"", 16).bank(""RolandTR808"").swing(0.2).gain(0.5).lpf(1800).color(""gold"")","2026-03-01 00:02:45.778903+00",,
"59","07b3d70e-7161-45d1-860b-d33923c90c75","5","setcps(0.35)
$keys: chord(""<Dmaj7 A7 Bm7 Gmaj7>"").voicing().sound(""sawtooth"").lpf(1100).room(0.5).gain(0.38)._pianoroll().color(""orchid"")
$kick: sound(""bd:1"").beat(""0,6,10"", 16).bank(""RolandTR808"").swing(0.2).gain(0.5).lpf(1800).color(""gold"")","2026-03-01 00:03:22.145175+00","bass",
"60","07b3d70e-7161-45d1-860b-d33923c90c75","2","setcps(0.35)
$keys: chord(""<Cm7 Fm7 Bb7 Ebmaj7>"").voicing().sound(""sawtooth"").lpf(1100).room(0.5).gain(0.38)._pianoroll().color(""orchid"")
$kick: sound(""bd:1"").beat(""0,6,10"", 16).bank(""RolandTR808"").swing(0.2).gain(0.5).lpf(1800).color(""gold"")","2026-03-01 00:03:38.759128+00",,
"61","07b3d70e-7161-45d1-860b-d33923c90c75","2","setcps(0.35)
$keys: chord(""<Cm7 Fm7 Bb7 Ebmaj7>"").voicing().sound(""ep"").lpf(1000).room(0.5).gain(0.38)._pianoroll().color(""orchid"")
$kick: sound(""bd:1"").beat(""0,6,10"", 16).bank(""RolandTR808"").swing(0.2).gain(0.5).lpf(1800).color(""gold"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").swing(0.2).gain(0.35).room(0.3).color(""skyblue"")
$hat: sound(""hh"").beat(""0,2,4,6,8,10,12,14"", 16).bank(""RolandTR808"").swing(0.2).gain(0.25).hpf(3500).pan(sine.range(0.3, 0.7).slow(8)).color(""silver"")","2026-03-01 00:05:18.268345+00",,
"62","10ac59a0-7824-423d-a0c5-eb7a0453fa1d","5","setcps(91/60/4)
$keys: chord(""<Gm7 C7 Fmaj7 Dm7>"").voicing().sound(""sawtooth"").lpf(1000).room(0.5).gain(0.35).swing(0.2)._pianoroll().color(""purple"")
$kick: sound(""bd:1"").beat(""0,6,10,14"", 16).bank(""RolandTR808"").gain(0.5).lpf(1800).swing(0.2).color(""red"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.2).color(""blue"")","2026-03-01 00:10:48.995947+00","keys","synth"
"63","10ac59a0-7824-423d-a0c5-eb7a0453fa1d","1","setcps(91/60/4)
$keys: chord(""<Gm7 C7 Fmaj7 Dm7>"").voicing().sound(""sawtooth"").lpf(1000).room(0.5).gain(0.35).swing(0.2)._pianoroll().color(""purple"")
$kick: sound(""bd:1"").beat(""0,6,10,14"", 16).bank(""RolandTR808"").gain(0.5).lpf(1800).swing(0.2).color(""red"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.2).color(""blue"")","2026-03-01 00:10:52.741035+00","kick","drum"
"64","10ac59a0-7824-423d-a0c5-eb7a0453fa1d","3","setcps(91/60/4)
$keys: chord(""<Gm7 C7 Fmaj7 Dm7>"").voicing().sound(""sawtooth"").lpf(1000).room(0.5).gain(0.35).swing(0.2)._pianoroll().color(""purple"")
$kick: sound(""bd:1"").beat(""0,6,10,14"", 16).bank(""RolandTR808"").gain(0.5).lpf(1800).swing(0.2).color(""red"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.2).color(""blue"")","2026-03-01 00:10:53.732659+00","snare","drum"
"65","10ac59a0-7824-423d-a0c5-eb7a0453fa1d","3","setcps(91/60/4)
$keys: chord(""<Gm7 C7 Fmaj7 Dm7>"").voicing().sound(""sawtooth"").lpf(1000).room(0.5).gain(0.35).swing(0.2)._pianoroll().color(""purple"")
$kick: sound(""bd:2"").beat(""0,6,10"", 16).bank(""RolandTR808"").gain(0.45).lpf(1800).swing(0.2).color(""red"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.2).color(""blue"")","2026-03-01 00:11:06.33983+00",,
"66","10ac59a0-7824-423d-a0c5-eb7a0453fa1d","3","setcps(91/60/4)
$keys: chord(""<Gm7 C7 Fmaj7 Dm7>"").voicing().sound(""sawtooth"").lpf(1000).room(0.5).gain(0.35).swing(0.2)._pianoroll().color(""purple"")
$kick: sound(""bd:2"").beat(""0,6,10"", 16).bank(""RolandTR808"").gain(0.45).lpf(1800).swing(0.2).color(""red"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.2).color(""blue"")","2026-03-01 00:11:12.188759+00","kick","drum"
"67","1db1dad2-9e71-44c4-8e8b-9a986333a0df","1","setcps(0.346)
$keys: chord(""<Fm7 Bb7 EbM7 Cm7>"").voicing().sound(""sawtooth"").lpf(sine.range(800, 1200).slow(8)).room(0.6).gain(0.35).color(""hotpink"")._pianoroll()
$kick: sound(""bd:1"").beat(""0,6,10,14"", 16).bank(""RolandTR808"").gain(0.5).swing(0.25).color(""deeppurple"")
$snare: sound(""sd:2"").beat(""4,12"", 16).bank(""RolandTR808"").gain(0.35).room(0.3).swing(0.25).color(""orange"")
$pad: chord(""<Fm7 Bb7 EbM7 Cm7>"").voicing().sound(""sawtooth"").lpf(700).room(0.7).gain(0.2).color(""skyblue"")","2026-03-01 00:16:48.376004+00","keys","synth"
